TIMESTAMP;LAI
20180203;0.64
20180204;0.63
20180205;0.63
20180206;0.63
20180207;0.62
20180208;0.62
20180209;0.61
20180210;0.61
20180211;0.6
20180212;0.6
20180213;0.6
20180214;0.59
20180215;0.59
20180216;0.58
20180217;0.58
20180218;0.58
20180219;0.57
20180220;0.57
20180221;0.56
20180222;0.56
20180223;0.56
20180224;0.56
20180225;0.56
20180226;0.56
20180227;0.56
20180228;0.56
20180301;0.56
20180302;0.56
20180303;0.57
20180304;0.57
20180305;0.57
20180306;0.57
20180307;0.58
20180308;0.58
20180309;0.58
20180310;0.58
20180311;0.59
20180312;0.59
20180313;0.59
20180314;0.59
20180315;0.59
20180316;0.59
20180317;0.6
20180318;0.6
20180319;0.6
20180320;0.6
20180321;0.61
20180322;0.61
20180323;0.61
20180324;0.62
20180325;0.62
20180326;0.63
20180327;0.64
20180328;0.64
20180329;0.65
20180330;0.66
20180331;0.67
20180401;0.68
20180402;0.68
20180403;0.7
20180404;0.71
20180405;0.73
20180406;0.75
20180407;0.76
20180408;0.79
20180409;0.81
20180410;0.83
20180411;0.86
20180412;0.89
20180413;0.91
20180414;0.94
20180415;0.97
20180416;1.0
20180417;1.03
20180418;1.05
20180419;1.08
20180420;1.11
20180421;1.14
20180422;1.16
20180423;1.19
20180424;1.22
20180425;1.24
20180426;1.27
20180427;1.29
20180428;1.31
20180429;1.33
20180430;1.35
20180501;1.37
20180502;1.38
20180503;1.4
20180504;1.42
20180505;1.44
20180506;1.45
20180507;1.47
20180508;1.49
20180509;1.52
20180510;1.56
20180511;1.6
20180512;1.65
20180513;1.71
20180514;1.77
20180515;1.84
20180516;1.91
20180517;1.99
20180518;2.06
20180519;2.14
20180520;2.23
20180521;2.31
20180522;2.4
20180523;2.48
20180524;2.56
20180525;2.63
20180526;2.7
20180527;2.76
20180528;2.81
20180529;2.85
20180530;2.88
20180531;2.91
20180601;2.92
20180602;2.92
20180603;2.92
20180604;2.91
20180605;2.89
20180606;2.88
20180607;2.86
20180608;2.85
20180609;2.83
20180610;2.82
20180611;2.8
20180612;2.79
20180613;2.77
20180614;2.76
20180615;2.75
20180616;2.74
20180617;2.73
20180618;2.72
20180619;2.71
20180620;2.71
20180621;2.7
20180622;2.69
20180623;2.67
20180624;2.66
20180625;2.65
20180626;2.63
20180627;2.61
20180628;2.58
20180629;2.55
20180630;2.52
20180701;2.49
20180702;2.46
20180703;2.43
20180704;2.39
20180705;2.37
20180706;2.34
20180707;2.32
20180708;2.3
20180709;2.27
20180710;2.26
20180711;2.24
20180712;2.23
20180713;2.22
20180714;2.21
20180715;2.21
20180716;2.2
20180717;2.19
20180718;2.18
20180719;2.17
20180720;2.16
20180721;2.15
20180722;2.14
20180723;2.13
20180724;2.12
20180725;2.1
20180726;2.08
20180727;2.07
20180728;2.04
20180729;2.02
20180730;2.0
20180731;1.98
20180801;1.96
20180802;1.94
20180803;1.92
20180804;1.91
20180805;1.9
20180806;1.89
20180807;1.88
20180808;1.88
20180809;1.88
20180810;1.87
20180811;1.87
20180812;1.87
20180813;1.87
20180814;1.87
20180815;1.87
20180816;1.86
20180817;1.85
20180818;1.85
20180819;1.84
20180820;1.84
20180821;1.83
20180822;1.81
20180823;1.8
20180824;1.78
20180825;1.77
20180826;1.74
20180827;1.72
20180828;1.69
20180829;1.67
20180830;1.64
20180831;1.61
20180901;1.58
20180902;1.55
20180903;1.52
20180904;1.48
20180905;1.45
20180906;1.42
20180907;1.39
20180908;1.37
20180909;1.34
20180910;1.31
20180911;1.29
20180912;1.27
20180913;1.24
20180914;1.22
20180915;1.21
20180916;1.19
20180917;1.18
20180918;1.17
20180919;1.16
20180920;1.15
20180921;1.15
20180922;1.14
20180923;1.14
20180924;1.14
20180925;1.13
20180926;1.13
20180927;1.13
20180928;1.13
20180929;1.13
20180930;1.13
20181001;1.13
20181002;1.13
20181003;1.14
20181004;1.14
20181005;1.14
20181006;1.14
20181007;1.14
20181008;1.14
20181009;1.14
20181010;1.14
20181011;1.13
20181012;1.13
20181013;1.13
