TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20180409;-9999;-9999;-9999;-9999
20180410;2.999729742419157;2.501364016052687;2.480744209692711;1.6035508764381203
20180411;2.9779629041200266;2.386172952155297;2.337535051980496;1.6115054471968993
20180412;2.79090807997749;2.3338400639165537;2.3241169794478593;-9999
20180413;1.7985289548822065;1.139614808782637;1.1942593734010196;-9999
20180414;1.7484601781989102;0.5987597332075886;0.7340162115577586;1.0771677974579152
20180415;1.74302789565189;0.6467172851517354;0.6908986009004093;0.8693744965070099
20180416;1.55351901230432;0.9166979632785855;0.8850195923081162;-9999
20180417;1.9736331284895234;1.2473985165692385;1.328254930576485;-9999
20180418;1.3974196679250932;0.7895285703898428;0.7966285769750042;0.8127731156162585
20180419;2.1743873105108698;1.568596187108955;1.5466888413315263;-9999
20180420;1.95004977684189;1.3947662766376094;1.386807342423737;-9999
20180421;2.4118459165684136;1.7116459615631014;1.7719643226340422;-9999
20180422;2.5114776771751868;1.6265559467377355;1.7550988040852173;1.4951704620032635
20180423;2.6585424268925433;1.928328838927361;1.941109147216602;1.6004692944559655
20180424;2.82006642436015;2.1265922823982297;2.055126177580635;1.6080559260647402
20180425;3.139750149445714;2.638629926985938;2.6245038079386065;1.9524552484584305
20180426;3.0603896226920404;2.559730239581084;2.5591876207477777;2.036386151439202
20180427;2.8197703529324705;2.3912759135257957;2.3951985192001435;1.8492539218573072
20180428;2.733722349946126;2.394336188522084;2.4026609923064295;2.025292890901983
20180429;2.2117437437064904;1.9162776995973878;1.9151479125310746;-9999
20180430;2.1616270699757565;1.7971462783137067;1.781153598398859;1.5058880687961154
20180501;2.33432763720099;2.121790390868734;2.1115912039966074;-9999
20180502;2.63585003520573;2.448609255391164;2.4406364835651253;2.0979605414021827
20180503;3.0955282428758806;2.8854749686018994;2.8915157509548983;2.1627711795827254
20180504;3.5574969183991167;3.2721519680246804;3.2732813808731316;-9999
20180505;3.256369042893563;2.837879446055578;2.8256112547154264;-9999
20180506;3.161002513975966;2.7432918067604524;2.740690225920306;2.6803953508528253
20180507;3.802921282607537;3.5504008388588644;3.551417410282304;3.0938003510912515
20180508;3.89436262805075;3.4826108893544734;3.4571714708750787;2.9683858940233447
20180509;4.179036893510997;3.7268598563017825;3.7285564186192426;-9999
20180510;3.48487174197883;3.3531041813571125;3.363315595293912;-9999
20180511;-9999;-9999;-9999;-9999
20180512;-9999;-9999;-9999;-9999
20180513;-9999;-9999;-9999;-9999
20180514;-9999;-9999;-9999;-9999
20180515;-9999;-9999;-9999;-9999
20180516;-9999;-9999;-9999;-9999
20180517;-9999;-9999;-9999;-9999
20180518;-9999;-9999;-9999;-9999
20180519;4.27929197659543;3.9545334020975185;3.970114874118746;3.240705370332563
20180520;3.6725084527110368;3.3723255677905817;3.3735052963943555;2.8934164622094984
20180521;3.4588604042065003;3.2840722201752137;3.297407827059081;2.6417218213686353
20180522;4.22022337359568;3.9315292623906473;3.947779837993627;3.124555192123611
20180523;-9999;-9999;-9999;-9999
20180524;4.04200659019548;3.7240878086007423;3.734471944344493;3.0567195525035897
20180525;2.39499944905415;2.0214012487940614;2.017325905240311;-9999
20180526;3.6324207183682997;3.4037399147018483;3.411629837906853;3.1674296977361447
20180527;4.5731011723944235;4.442582616779311;4.446609275789167;3.4970456757947397
20180528;5.81397017160207;5.559607133320626;5.55430860016926;4.2885092484037814
20180529;5.880744590505263;5.483723162112012;5.500556537397541;-9999
