TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20171108;0.32498268198394603;0.1850591773368027;0.17216119067491384;-9999
20171109;0.6833899280878653;0.3920701190546098;0.407722860117157;0.45065778928785627
20171110;0.9182751606815187;0.7161887499131475;0.719407968215215;0.5234203454643707
20171111;0.7068652695371521;0.5098691916258026;0.5169884426628928;0.4330998550152876
20171112;0.5361761556599304;0.34721692253329656;0.36826649681141704;-9999
20171113;0.549657118060796;0.3028743935908985;0.36267793235511203;0.41045263655497166
20171114;0.7893832044952763;0.568077307708676;0.5717497776282245;0.6181015350871557
20171115;0.4413126951659527;0.24340969681540373;0.2447485438240454;-9999
20171116;0.4521904412083173;0.13605568209877036;0.1076728976873378;-9999
20171117;1.1957552051809601;0.6650749189790145;0.6212882615267921;0.40719399867927236
20171118;0.6280511787244033;0.37352647380122794;0.39352137922215796;0.38556010639273464
20171119;0.5191439198237834;0.27045416217398;0.3120588611321502;-9999
20171120;0.49351187645332134;0.10253140029065368;0.08872027266166714;0.26831982720353054
20171121;0.37726515677744166;0.12007930764859195;0.1810399227080843;0.23392563523604143
20171122;0.41512419903047143;0.16881871810221574;0.18087605433855922;0.27765659481436195
20171123;0.459101635608399;0.1959843830110217;0.22052027493667528;-9999
20171124;0.399852201846804;0.17398715480656854;0.17979381312929255;-9999
20171125;0.39212568227955;0.14332972528281218;0.16957953409187174;-9999
20171126;0.44413178724639435;0.07165313483842072;0.07859902242230185;0.24755822499688163
20171127;1.1097466055379164;0.49025627294201624;0.44549998852248224;0.6069253642873086
20171128;0.517392982200218;0.14377528431803546;-9999;-9999
20171129;0.28484310546863606;0.12652743057282134;-9999;-9999
20171130;0.5834043406120597;0.16739852596784466;0.18127865289619868;0.23063958046793206
20171201;0.4607495939146203;0.0723298577678923;-9999;-9999
20171202;0.23176227678715333;0.062259994117809594;0.09023302154134842;-9999
20171203;0.634228064090591;0.2560774274970827;0.2390297278385182;0.30799861913634746
20171204;0.3610515013952347;0.20905654272241905;0.21583017822047362;-9999
20171205;0.32165989314613336;0.14140330995964248;0.15677623062225077;0.19600555303750675
20171206;0.390897538299646;0.10365207555752116;0.12751639369601575;-9999
20171207;0.25562403407872997;0.0778282030367614;0.08892123936583728;0.16254755915300684
20171208;0.30517920614836164;0.10448317342832536;0.12036574722025961;0.2286886626578246
20171209;0.240288372308886;0.10376871373460432;0.1229254808002837;-9999
20171210;0.21119660828894235;0.06816654796871732;0.09448359245484737;0.17062164116324305
20171211;0.16714539961084438;0.07915370896701678;0.10417100565114727;-9999
20171212;0.22094253237415032;0.06793745803409196;0.07248771823741099;-9999
20171213;0.25374912956360934;0.07981616135396286;0.09794921878952256;-9999
20171214;0.208015394015819;0.07074404205113621;-9999;-9999
20171215;0.23858430957181934;0.05496713086089212;-9999;0.14627152329642845
20171216;0.4162561353836363;0.16909852551286864;0.16699448507370107;0.2834250312150392
20171217;0.21077026701204268;0.09297639909105092;0.09032527392380689;0.1424683973658374
20171218;0.220488962722583;0.07100889188428762;0.09187099653562122;0.1572402453056011
20171219;0.25201551860039634;0.08827204815724704;0.09882920995362883;0.1988002305853376
20171220;0.913741257979194;0.4247736231602375;-9999;-9999
20171221;0.4975295600617409;0.13972663958227866;0.14702132920379854;0.1930273538680607
20171222;0.18816192777160765;0.07565283138145658;0.07528018363076233;0.13619710324248718
20171223;0.22094353487169002;0.08924502311277827;0.104378883927767;0.16572334229375318
20171224;0.176293737815608;0.03755275170306141;0.04066148358225725;0.10426821895400742
20171225;0.2261884412947103;0.07457949542162343;0.09267096166975905;0.15532449123296901
20171226;0.22839962071551934;0.06798329049369777;0.06493618623247939;0.1586337890134483
20171227;0.24701975639254567;0.14414982715790728;0.15065077167155141;-9999
20171228;0.21694631875066464;0.13427873255237466;0.14979801871498585;-9999
20171229;0.18942759918060267;0.09254183424471242;0.09979923970356243;-9999
20171230;0.20091120313476732;0.10281771901693927;0.11934374618908218;0.17082253559871896
20171231;0.20638238996495636;0.10251795809718046;0.12448826131180432;-9999
20180101;0.22563254276783198;0.12971261827689373;0.1324727385400495;-9999
20180102;0.104750415446146;0.02927797822999849;0.03657270642122055;-9999
20180103;0.16920776294986936;0.05032567367586175;0.08575130353751727;0.1178101505782827
20180104;0.7554908449261387;0.3354335505119848;-9999;-9999
20180105;0.45968241991038766;0.17451496374497188;-9999;0.33770927458685984
20180106;0.3523578270490053;0.08571779162563194;-9999;-9999
20180107;0.43762886687952096;0.20784825891313638;0.23464819489047978;-9999
20180108;-9999;-9999;-9999;-9999
20180109;-9999;-9999;-9999;-9999
20180110;0.8414337816356428;0.2919293445249281;0.30245649588782486;0.3215657479690609
20180111;0.47045702571431863;0.23912875562168817;0.2666713715981869;0.2961273526350289
20180112;0.557898952227711;0.16006414459255447;-9999;-9999
20180113;0.182217261219302;0.054414980643973924;0.0507230023819256;-9999
20180114;0.261041867568444;0.15622824238006533;0.1641772607780585;-9999
20180115;-9999;-9999;-9999;-9999
20180116;0.31858672874516464;0.17753592179765232;0.1950606281835588;-9999
20180117;0.2883199570947947;0.1480117824758332;0.1411174283832245;0.14649970245990965
20180118;0.432175685658462;0.23173009984477141;-9999;-9999
20180119;1.123901851572067;0.8177799170923472;0.7816106105491352;0.5239829944034066
20180120;1.14205029041399;0.9098304487233413;0.9387970652797758;0.6508436128064974
20180121;0.6919922549201337;0.44209326186323644;0.4655512432337825;0.4104021033659177
20180122;0.7618463068595761;0.4720600731198594;0.4687972409199664;0.4887561803763437
20180123;0.33873594895573667;0.28105471802372967;0.28286523854020956;0.19031451959619974
20180124;0.5263599691400244;0.2025754231852864;0.14695745476885963;-9999
20180125;1.0217968897191367;0.8310067809078927;0.817869750136904;-9999
20180126;0.8698567710809887;0.6006044390415687;0.7339093531968384;-9999
20180127;0.8324349529809889;0.692073470148839;0.6956594684856394;-9999
20180128;0.7549267937613591;0.5557394441039442;0.6108314221141639;-9999
20180129;0.5525001838749656;0.3244335919639011;0.34736815667261417;-9999
20180130;0.8648011528065936;0.5122488726492891;0.6156331873371792;-9999
20180131;0.7668208255325343;0.42703492162238116;0.4784422985697362;-9999
20180201;0.7310723472400756;0.43951537384444017;0.4493312834722023;0.5678445244658271
20180202;0.6829287297085503;0.4770979074859815;0.4886296338556556;-9999
20180203;0.711600070594454;0.4738617087115473;0.5023630110780766;0.5431076045497493
20180204;0.7426436353415423;0.4729895270341112;0.53549263289596;-9999
20180205;0.703647582662915;0.4193742957794684;0.43531675474753984;-9999
20180206;1.0469073279457533;0.7305988434940676;0.7238405098734223;0.725002353506677
20180207;0.793111343978325;0.6206992451377753;0.6304348394337662;0.5795941294968129
20180208;0.8008409988513083;0.5494762167683108;0.5078479457326229;0.6136697116322061
20180209;0.963696919055424;0.5873987688088363;0.5797397972611074;0.77426233478716
20180210;1.2545611819126166;0.6887130702651915;0.6430741095618112;0.9290489269804268
20180211;0.6534406330303913;0.4566274350186223;0.4735346726559874;0.42088943541480445
