TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20180409;-9999;-9999;-9999;-9999
20180410;3.1539139384506267;2.7057976703253077;2.663380362958235;-9999
20180411;2.945254417133977;2.3744958571748698;2.338021198890479;1.986525489894858
20180412;2.916695013617417;2.4888983138914345;2.496881091949158;-9999
20180413;2.0176304722075398;1.895595036190215;1.9135208478540955;1.3426319123934167
20180414;1.7420848041751364;0.7281552925190847;0.8988285337509702;1.2114402987201842
20180415;1.6055275642242302;0.6707874741958548;0.7583064451914827;1.113074250312071
20180416;1.5565071605588898;0.8780093723824938;0.8243579987370463;-9999
20180417;1.96906427034714;1.2587538040852333;1.3730995259373466;1.1013234330016084
20180418;1.3971102327525966;0.7894817629234882;0.8011887084953305;-9999
20180419;2.2460606530000935;1.5948644883511947;1.6060494698725165;-9999
20180420;1.7699462151202034;1.3381607853929243;1.4179739291577411;-9999
20180421;2.1401295357475734;1.5552272762890598;1.6513234960306789;-9999
20180422;1.9769116899095032;1.3041028960943486;1.3780277563238705;1.3772118016204307
20180423;2.31361688206236;1.5131273207861256;1.5537951780520936;-9999
20180424;2.4818279046473566;1.763578011409251;1.7692153570086018;1.376517541772551
20180425;3.0258463392795103;2.4461757254530174;2.451899146200623;-9999
20180426;2.9604136149729334;2.2166640371383624;2.226146997989468;-9999
20180427;2.753128653503797;2.111692684477288;2.1346568385154456;-9999
20180428;2.4882857309364765;2.107743679632622;2.1181791748584136;2.101653002548394
20180429;2.0824984356965266;1.7565363732548154;1.7613043211025632;-9999
20180430;1.96470122743729;1.572634187713963;1.550259207677833;-9999
20180501;2.1616045621927866;1.830107154976609;1.7924228206792192;-9999
20180502;2.4371491312998703;2.211532705890782;2.2170148282051674;1.7730834707284704
20180503;2.616794299187923;2.3636949935620053;2.3713805371480725;2.0826464187613865
20180504;2.8376919105088967;2.526218885273345;2.5245889671823036;-9999
20180505;2.67738573132601;2.263519862644589;2.2595894861664747;-9999
20180506;2.671710873636577;2.2689081370884328;2.2842507044955442;-9999
20180507;3.24066578246151;2.9996069578392577;3.0028007965521364;2.6235525431975026
20180508;3.42355466920108;3.0106541898495167;2.9751389510379656;-9999
20180509;3.482359060655693;3.0762040855518515;3.088771106490966;-9999
20180510;3.0496026755495165;2.742859942180976;2.75416065363276;-9999
20180511;3.378239414856017;2.924783055151736;2.9291432081583224;-9999
20180512;3.3649840012601167;3.095722887608592;3.0705419222391606;2.969784298158959
20180513;2.958950063402073;2.710715719183188;2.731454603752929;2.6232325098259923
20180514;3.1335686004541867;2.9380662118106295;2.9322558515673505;2.774443279561889
20180515;2.8876336718517464;2.6846846028100035;2.7239747418063813;2.452455066854334
20180516;2.53345209329041;2.333319857474858;2.3302163860602287;-9999
20180517;3.0138080995764103;2.8239917147431046;2.861731599281942;2.6107678065177704
20180518;3.321981040350334;3.106417270242522;3.106809636693213;2.7984418123884334
20180519;3.814251057476753;3.5704841330478603;3.5737932538629837;3.3408467332901632
20180520;3.1240122500398138;2.9132917953191986;2.9073177167191155;2.993969198953708
20180521;2.974451103152243;2.8764977205733047;2.88390285770433;2.668794104301742
20180522;3.582216014390243;3.362225100447658;3.363039115849331;2.960908883278367
20180523;3.648378053401277;3.4116313388846855;3.4416241385021635;3.012346966444338
20180524;3.4394980613962036;3.184000099365612;3.2117517048689495;3.0521032838267783
20180525;1.9193960949297801;1.6522556340833527;1.6442457847878682;1.5350737136530814
20180526;3.0690429846375267;2.8255481922694536;2.828538110937295;3.1450548335513244
20180527;3.6764791633265403;3.6191390820505953;3.6153495227386325;3.121275971992656
20180528;4.290397314680013;4.113918353196419;4.126205069904831;3.6499405929120945
20180529;5.081577918439748;4.755195054055444;4.75599270096364;4.049590558574845
20180530;5.2823283905121405;4.784285991816969;4.771959268523898;-9999
20180531;3.794453746961086;3.563072880339341;3.554612562789274;3.1481162259773248
20180601;3.9233413731617;3.827834860879448;3.817235932670062;3.1889796560536774
20180602;4.340890831499347;4.2642517442309185;4.2682042252565005;3.404209338119582
20180603;4.819198445388697;4.543471673285432;4.512403952426798;3.4880733706654246
20180604;6.064387795139947;5.57896706816353;5.57469511806354;4.44582553461499
20180605;4.855358989261691;4.545645180875957;4.574312162205233;3.7622635908879154
20180606;4.83703295851415;4.604404194767324;4.602417327733805;-9999
20180607;4.26835095230337;4.013191480201947;4.043347523525416;3.566967473863597
20180608;5.1743698465595465;4.9327330122376924;4.932889538158811;4.298637967704864
20180609;4.474428690633434;4.130608581658854;4.156780585178178;3.716039364263936
20180610;4.554031693609191;4.3690942943149365;4.363308683050834;-9999
20180611;4.595951601311547;4.477859753130601;4.471486996093032;3.8330526622332064
20180612;5.2168870869347;5.122706513559571;5.110332903897343;-9999
20180613;5.179685266526317;4.951487686073103;4.969134814121873;3.937431998101684
20180614;5.540435670299604;5.156712376084106;5.133733306033365;4.340579634767876
20180615;4.767859933525636;4.541834626151806;4.526814670113813;-9999
20180616;4.356239933463257;4.215773247659541;4.214225024205522;-9999
20180617;3.1787672717484496;3.1322221342460117;3.1293454554926226;2.7535096927787874
20180618;4.594027465149857;4.458206384663823;4.4522659358596774;3.6774995625203037
20180619;4.996281595070929;4.872967591946044;4.9122609407407145;4.042656978182573
20180620;5.477201958884733;5.21038831764966;5.214191749922768;-9999
20180621;5.2781591186971335;5.1233972360064755;5.1428741202133565;-9999
20180622;5.350032784171063;5.239029319706744;5.266674078650088;-9999
20180623;5.2558899854677135;4.929962826975529;4.885031664162286;4.159686845405555
20180624;5.42835340078927;5.242853411332702;5.279850493005859;-9999
20180625;4.679172487429273;4.560501351122165;4.572508887417081;3.90978574067599
20180626;5.159684813656317;4.96132356724118;4.957086580900449;-9999
20180627;5.026903442293267;4.860362630025414;4.841980042515712;-9999
20180628;4.4735828181722175;4.329594225541938;4.320395813265405;-9999
20180629;4.450651622522487;4.31043034610175;4.358043715801275;-9999
20180630;4.75416861909092;4.633151476041915;4.658975701227104;3.977449018837489
20180701;5.100388507681844;4.906943012407099;4.968914183782159;-9999
20180702;4.397210054587339;4.287325556955697;4.2842654588127544;-9999
20180703;4.145045186525901;3.9943255176698482;3.9799629071084195;-9999
20180704;4.118449568672884;4.020356842038679;4.014707983980087;3.5870305855543547
20180705;4.107496185060991;3.942184837756806;3.9406726555208036;-9999
20180706;4.619240420613628;4.334989824010848;4.348530131515204;3.619642993815991
20180707;5.080936505446716;4.79811132180721;4.787349934009556;4.045884943392755
20180708;4.879537515156547;4.563211533565809;4.5580319012676735;-9999
20180709;4.671993966901753;4.40618289671174;4.394561913391689;3.7759167029598606
20180710;4.458887241843787;4.238363920073889;4.205788661213836;3.3365739681649815
20180711;4.433079767461437;4.148638918899908;4.1151099968129765;-9999
20180712;4.743832947592417;4.372166237572549;4.339030612332419;-9999
20180713;4.3371852436958065;4.069349215216026;4.055658339318939;3.449064249264332
20180714;4.29210053314196;4.0763713326147935;4.055246191424744;-9999
20180715;4.258526720911114;4.055196933953273;4.0529329945622745;3.2863507832663057
20180716;4.2899829538467635;4.068064544001827;4.036784307260414;-9999
20180717;4.880396369501027;4.61039526192652;4.588141174729392;3.8300022369470303
20180718;5.10691435284187;4.894360634279767;4.889559080221928;4.314002200039154
20180719;4.694923685702867;4.420880873139238;4.415969343839936;-9999
20180720;4.360186954780814;4.040732027437592;4.006593084451104;3.339457769512245
20180721;4.168150100540463;3.9360055715005973;3.9332549758132807;-9999
20180722;3.8979239805265067;3.6490277350293474;3.6855206554188915;3.139678055907675
20180723;3.5409717825447533;3.370733804974043;3.3576512355491026;-9999
20180724;5.01151931241991;4.741404026837766;4.735237411791914;-9999
20180725;5.191435652832687;5.049461058801828;5.088360029753838;-9999
20180726;5.068270942504383;4.89123613359054;4.890535177897835;-9999
20180727;4.89578565159081;4.74773498719061;4.716045669504726;3.758719770655745
20180728;4.610733565880866;4.528263523904209;4.541607489171206;3.9423863376618655
20180729;4.868051297036227;4.685817250123366;4.676263455148692;-9999
20180730;3.8305958174677763;3.769236930527917;3.77805830762506;-9999
20180731;4.69808126257689;4.58871823601213;4.61940441409759;-9999
20180801;5.209035327557807;4.86860735828012;4.830114152765626;3.8073089852964963
20180802;4.973611853201113;4.724333173169977;4.7099043268996645;3.677816445306644
20180803;4.583393681387734;4.453165351293651;4.44485319409996;-9999
20180804;3.837377633541186;3.6690989770729536;3.654170422819939;-9999
20180805;3.381504212780103;3.215704087946171;3.225497065939917;-9999
20180806;2.805935682211356;2.745492794142774;2.768605648897914;2.460452198488461
20180807;3.7286282857900166;3.6263890797825193;3.650303078462052;3.032632394328596
20180808;4.004605243149204;3.918293694719551;3.917638800633692;-9999
20180809;4.271442629406414;4.1924409545124774;4.216139439034087;-9999
20180810;5.058858658617667;4.8809341209897585;4.886450243261213;-9999
20180811;3.9360876654591;3.7684404664801345;3.7654860233605705;-9999
20180812;4.59889535853279;4.280417281654914;4.314075241627683;-9999
20180813;4.985164706955657;4.79348552148241;4.784495949248289;4.095178314255136
20180814;4.648524982779613;4.449646461897419;4.443952005523335;3.9689687273538747
20180815;4.31032820358572;4.16189627155857;4.164019211178559;3.413034244159876
20180816;-9999;-9999;-9999;-9999
20180817;3.4550242179092634;3.1941735801136324;3.1803560031228533;-9999
20180818;4.796771240601687;4.505138265863787;4.4908301275237505;3.5805881821016112
20180819;4.694387595121507;4.529466639250369;4.514438743374435;-9999
20180820;4.60814532376992;4.25401600561019;4.254326098338301;3.7578184546316793
20180821;3.7666372998137536;3.626242405675223;3.6168834531824126;-9999
20180822;3.6416849065007;3.541824179337899;3.5417387770814672;2.785530698856272
20180823;3.8388717711185065;3.682128663688051;3.6773103650385677;3.1760469649238505
20180824;3.5560177163056665;3.5202020757524646;3.515435694921026;3.0968975015505413
20180825;3.995292308317063;3.949922428148478;3.9472880980125673;3.462082240267998
20180826;4.2694545923697405;4.048387215470251;4.037759293880682;3.438309329087784
20180827;3.9200464149173797;3.7190226508326147;3.7164128598526895;-9999
20180828;3.6523271768004797;3.481686758126332;3.4812153343201664;-9999
20180829;3.5281966747005367;3.2652616082882915;3.271560481643751;2.9563986079360447
20180830;3.4873179305303736;3.3964477315118926;3.3936781751215412;2.8673207386730155
20180831;3.8051872720963633;3.68858143362378;3.686560635455839;-9999
20180901;4.2112544847706594;4.076012697941046;4.1260054810723625;3.64638854123046
20180902;4.201456206302677;4.10171248800647;4.098644639710356;3.560078183378438
20180903;3.81907949781338;3.6991483670982426;3.6891440298048868;3.164567441195497
20180904;3.8735278820614134;3.67460840717567;3.6776961869574456;3.1388697473485463
20180905;4.370813388040827;4.104913286293973;4.126884150656059;3.370790826816361
20180906;4.0608331612909;3.791310016102294;3.7941661188758844;3.4368121668965848
20180907;3.7821066078180636;3.548010061045499;3.5595049261040534;2.968868767297132
20180908;3.8751770243503336;3.600097631370459;3.584778747962886;3.141231401477126
20180909;3.9123301913614466;3.8411908216774773;3.8365110443769876;3.113950930349123
20180910;3.992916838733947;3.898279942715988;3.8933798568133704;3.3968520247942604
20180911;4.180257107536397;3.993323724356807;3.982311311444402;3.3284758027186916
20180912;4.06285243535699;3.6880153009963124;3.6731488845270333;3.265276027466113
20180913;3.4621583298248133;3.306195585898536;3.2997580752356885;2.9239707666179764
20180914;3.63939813495914;3.4760965407913074;3.481984606245274;2.8661885696410527
20180915;4.03509951342651;3.731257096425164;3.72841416995075;-9999
20180916;3.3639490787695467;3.2815666354003827;3.294105306059138;2.7848624295307913
20180917;3.3968402121945935;3.2374152593875936;3.2289139026967457;2.7713398073979296
20180918;3.48424798776144;3.3417326005960684;3.3361578542434254;-9999
20180919;3.462561998663977;3.3052907451813733;3.322564915412202;2.7824333677910293
20180920;3.2620255720023263;3.1934454751288412;3.1878980638716805;2.9953121549785324
20180921;3.35015356586653;3.2600281608619923;3.252599873919264;2.8882828739116118
20180922;3.3015539045130198;3.1967646983880154;3.2100679563246755;2.699077236400846
20180923;3.7281902900311565;3.630271533260725;3.6268133525440893;-9999
20180924;3.0936540484570867;2.9778055700128836;2.99521437028739;2.5954815541362337
20180925;3.36701754364053;3.2110121883397396;3.1910122608326037;2.776280165532482
20180926;3.134139731467313;3.053529539271194;3.051935240937856;2.4874825757918537
20180927;3.4008421705723464;3.34258736144301;3.3157343048289833;2.975897771989323
20180928;3.39924399951462;3.119380103283667;3.110624954058365;2.722304603513187
20180929;2.5925097402329436;2.5179337514777287;2.5169707264556607;2.1350376096896206
20180930;1.99625391444184;1.9584561910582279;1.9563842971607133;1.8083290180881744
20181001;2.9228064117230432;2.8321555139981607;2.8276144703910164;2.349580617240216
20181002;2.4453778347067634;2.1370191150774565;2.1228302885301202;1.9742177097737525
20181003;-9999;-9999;-9999;-9999
20181004;2.3626168747155503;1.7830634254514715;1.8049100692473903;1.4188231028573555
20181005;2.7389247377497;2.4926114761082907;2.497951970194974;2.014505445236025
20181006;3.0082862338687364;2.417629487497866;2.410116146277705;-9999
20181007;2.5205429951086935;2.4077643567440115;2.4098858866686674;2.1021478123419066
20181008;2.217027424528553;2.174410718281145;2.1751016164047834;1.6975811266395153
20181009;2.33919894438723;2.2434661211940385;2.2648507994970872;1.7837883802818046
20181010;2.211482921066963;2.121208276691919;2.150894249732866;1.7245347562612419
20181011;2.0230961220164634;1.9430482576693586;1.9388848718753382;1.6606274863686246
20181012;2.4545290987674266;2.3906460241939156;2.410111569834893;1.9810200524807877
20181013;2.28933540217626;1.9824734224736527;1.9690635023043523;1.8586572972776438
20181014;2.5354911622906333;2.2641292560969477;2.2595748803666478;-9999
20181015;2.10549853751153;2.030401368630988;2.040267846035481;1.8493042127935961
20181016;1.8323585276166465;1.720253308867544;1.7065056835451957;1.5928919619326642
20181017;1.70584021038158;1.5674584056750582;1.5608625691506495;1.4390768373664293
20181018;1.4819439909376333;1.1721695572131487;1.2125971052587314;1.2824800166341637
