TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20190328;2.0684036384625633;1.0281584269075061;1.1425199971390363;-9999
20190329;1.7022703860538133;0.8934603045701865;0.9001335066558418;-9999
20190330;1.5045105415203868;0.731525220611341;0.7522823102178774;-9999
20190331;1.4441775630512435;0.6212285755807618;0.6793878550516553;-9999
20190401;1.65894147483702;0.71150309103203;0.7995246442563523;-9999
20190402;2.1322464588831465;0.8836675145931107;0.9360412732369857;-9999
20190403;1.4232181573009732;0.5992110823270449;0.7461299179085659;-9999
20190404;1.0846276494748701;0.43257437994564585;0.5059774791421152;-9999
20190405;1.16771602268824;0.49788653466109717;0.595746865468955;-9999
20190406;1.5666245400066432;0.7365997263261352;0.8358889253654396;-9999
20190407;1.4230327528539934;0.5172981501330429;0.6152132614513102;-9999
20190408;1.14989278699884;0.4184320298801108;0.4311387312282816;-9999
20190409;1.88169319228737;1.1187620440415582;1.0653915532667542;-9999
20190410;1.4687281490913098;0.9523123176105533;0.9479182441940428;-9999
20190411;0.9906387934428796;0.5268415274049392;0.49005458530208357;-9999
20190412;1.15832513075161;0.6929523656766661;0.6750516421488478;-9999
20190413;1.1810651013335065;0.6060770862942533;0.6588209754259233;-9999
20190414;1.4423296798171101;0.5689710497131554;0.6142535073747624;-9999
20190415;1.6857383497848863;0.9065514076164843;0.887830307066662;-9999
20190416;2.03789442482255;1.165050681267226;1.19970902108678;-9999
20190417;1.6949580171858534;1.0961602092239466;1.1850499300971342;-9999
20190418;1.6978311403810666;0.8875521521300683;1.0150404073120507;-9999
20190419;1.8831817692729498;0.9411826938468761;0.948457165308736;-9999
20190420;1.6527823186120998;1.3044083100629513;1.3196115331629936;-9999
20190421;1.35359514799988;1.048454663504717;1.0446536667233923;-9999
20190422;1.5884527829460098;1.1382591267848015;1.1476800462650163;1.22281758991281
20190423;1.8159786633946602;1.3141766392227243;1.3415339449158035;1.2334507812392144
20190424;2.148378771475017;1.4786061221463882;1.5124863213500066;-9999
20190425;2.480011462802927;1.8040167566958802;1.8254500720114357;-9999
20190426;2.9003621467268665;2.2367953342553877;2.2535856157685172;2.3152858471527056
20190427;2.1966740156221367;1.75108230938854;1.7400012666280675;1.623481205592631
20190428;2.146490776057957;1.754808122846633;1.7699576339375174;1.8368428239283787
20190429;2.05580664707334;1.8304801668550073;1.8251011811953282;1.6928791607095703
20190430;1.5449453972058198;1.3681947349411236;1.3572686292541176;1.335792183386921
20190501;1.9204169958472666;1.7336553409653397;1.6929082882464246;1.5462588883377044
20190502;2.3136193144140034;2.096401937169675;2.0893413004080466;1.831249417419729
20190503;2.2884826588554437;2.0452655184230095;2.0513491810744773;1.8851036579712144
20190504;2.5296621896311535;2.1343952621554103;2.1083348208768404;2.1601242952280817
20190505;2.3574072157632435;2.1753537864715256;2.1534752649090896;-9999
20190506;1.9701122773434567;1.822354767562833;1.8136469874052854;1.6884041183050273
20190507;2.44679832326278;2.296918521144436;2.2986148890225753;2.0645787004064253
20190508;2.5205317126281304;2.393571016797293;2.4006119389657896;2.090826850070388
20190509;2.67275102784415;2.4635601875060096;2.467383086538409;2.217473035274991
20190510;1.9855501589060234;1.9125956469814063;1.9117036334081194;1.7580397936981689
20190511;2.5584097561575905;2.427593998572877;2.4816156273514025;2.0952552525125046
20190512;3.168716775844773;2.937987696694934;2.914178622654533;2.5230619966895147
20190513;3.5161201038866263;3.2462286833177822;3.241271968689771;-9999
20190514;2.93823482307949;2.7270098780775327;2.6949488647387576;2.516426335273141
20190515;1.6771085717021432;1.3758528128149776;1.3801989837826296;1.3559485131386235
20190516;3.9373565123664065;3.1268928676280257;3.194454585964622;2.0535244984796495
20190517;3.2112087769697504;3.041193698181157;3.0463892511114197;2.2042942057880026
20190518;1.5498034827592502;1.312497072561918;1.241242141481286;-9999
20190519;2.5707217470152766;2.2594825029189223;2.289274323512256;1.2193979854301014
20190520;3.557830367735653;3.0896511788808123;3.1304670598487965;2.2632154912600764
20190521;3.02230327998531;2.288702170575216;2.238474365408152;1.7713525623615562
20190522;3.06610094101694;2.7440396523708523;2.746933979148651;2.035520918292261
20190523;2.7084162632990836;2.353091956619278;2.4127869264994426;1.84241381507028
